Fecha Dia/Mes/Año,Grupo de Maquinas,Maquina,Causa,No,# Operador,Turno,Articulo (MK),Calibre,Tipo,Metal,Tiempo Hrs
2/5/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,123030,2,MKo486,102X648,CDN,CU,8
2/5/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,123030,3,MKo486,102X648,CDN,CU,7.5
2/6/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,93044,3,MKn743,118X293,2CA,AL,7.5
2/6/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,123030,2,MKp270,162X512,CDN,CU,8
2/8/19,Devanado y Empaque,MR 2,Falta de Programa,1,42405,2,MKi289,95X340,1CAPI,CU,8
2/8/19,Devanado y Empaque,MR 2,Falta de Programa,1,42405,3,MKi289,95X340,1CAPI,CU,7.5
2/8/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,47489,1,MKg397,102X204,CDN,CU,8.5
2/9/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,8335,2,MKt500,79X380,1/4 D,CU,8
2/9/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,8335,3,MKt500,79X380,1/4 D,CU,7.5
2/10/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,8314,3,MKi289,95X340,1CAPI,CU,7.5
2/13/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,69586,1,MKn731,114X325,2CA,AL,8.5
2/13/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKf935,204X408,CDN,CU,8.5
2/14/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,69586,1,MKl081,162X324,PTD/AI,A AL,8.5
2/17/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,69586,1,MKt534,85X352,1/4 D,CU,8.5
2/17/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,69586,2,MKt534,85X352,1/4 D,CU,8
2/17/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,69586,3,MKt534,85X352,1/4 D,CU,7.5
2/19/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,123028,3,MKn731,114X325,2CA,AL,7.5
2/19/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,8314,2,MKh735,77X267,1CAPI,CU,8
2/19/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,8314,3,MKh735,77X267,1CAPI,CU,7.5
2/20/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,159949,1,MKn731,114X325,2CA,AL,8.5
2/22/19,Devanado y Empaque,MR 2,Falta de Programa,1,54153,1,MKt536,114X531,SUAVE,CU,8.5
2/22/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,54153,1,MKt536,114X531,SUAVE,CU,6
2/22/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,54153,1,MKt536,114X531,SUAVE,CU,8.5
2/22/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,159949,2,MKn728,81X229,2CA,AL,1.5
2/23/19,Devanado y Empaque,MR 2,Falta de Programa,1,156873,1,MKn044,112X279,1CAPI,CU,8.5
2/23/19,Devanado y Empaque,MR 2,Falta de Programa,1,156873,2,MKn044,112X279,1CAPI,CU,8
2/23/19,Devanado y Empaque,MR 2,Falta de Programa,1,156873,3,MKn044,112X279,1CAPI,CU,7.5
2/23/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,156873,2,MKn044,112X279,1CAPI,CU,8
2/23/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,156873,1,MKn044,112X279,1CAPI,CU,8.5
2/23/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,156873,2,MKn044,112X279,1CAPI,CU,8
2/23/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,156873,2,MKn044,112X279,1CAPI,CU,8
2/23/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,156873,3,MKn044,112X279,1CAPI,CU,7.5
2/23/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,1,MKn044,112X279,1CAPI,CU,8.5
2/23/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,2,MKn044,112X279,1CAPI,CU,8
2/23/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,3,MKn044,112X279,1CAPI,CU,7.5
2/25/19,ESTIRADO GRUESO MAGNETO,KIESELST,Falta de Programa,1,119183,3,MKt534,85X352,1/4 D,CU,4
2/25/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,69586,2,MKt534,85X352,1/4 D,CU,8
2/25/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,69586,3,MKt534,85X352,1/4 D,CU,7.5
2/25/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,93277,1,MKj929,128X256,PTD/AI,A AL,3
2/25/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,153501,2,MKt568,106X236,1/2D S,B  CU,6.5
2/25/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,69586,3,MKt534,85X352,1/4 D,CU,7.5
2/26/19,ESTIRADO GRUESO MAGNETO,KIESELST,Falta de Programa,1,123030,1,MKg937,10,FD AL,AL,5.33
2/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,31242,1,MKo507,114X162,FD,CU,8.5
2/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,31242,2,MKo507,114X162,FD,CU,8
2/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,31242,3,MKo507,114X162,FD,CU,7.5
2/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,31242,1,MKo507,114X162,FD,CU,8.5
2/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,31242,2,MKo507,114X162,FD,CU,8
2/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,31242,3,MKo507,114X162,FD,CU,7.5
2/26/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,31242,3,MKo507,114X162,FD,CU,7.5
2/26/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,69586,1,MKi481,8,CDN AL,AL,8.5
2/26/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,69586,2,MKi481,8,CDN AL,AL,8
2/26/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,93277,1,MKn732,114X580,2CA,AL,4.5
2/26/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,153501,2,MKi481,8,CDN AL,AL,8
2/26/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,59031,1,MKn732,114X580,2CA,AL,5.5
2/26/19,ENCINTADO NOMEX,NOMEX 3,Falta de Programa,1,123028,2,MKi481,8,CDN AL,AL,5.5
2/26/19,ENCINTADO NOMEX,NOMEX 4,Falta de Programa,1,122771,3,MKo507,114X162,FD,CU,1
2/26/19,ENCINTADO NOMEX,NOMEX 4,Falta de Programa,1,123028,2,MKi481,8,CDN AL,AL,8
2/26/19,ENCINTADO NOMEX,NOMEX 4,Falta de Programa,1,47956,1,MKf851,114x228,CDN,CU,5.5
2/26/19,ENCINTADO NOMEX,NOMEX 6,Falta de Programa,1,54858,2,MKi481,8,CDN AL,AL,5
2/26/19,ENCINTADO NOMEX,POURTIER,Falta de Programa,1,54858,2,MKi481,8,CDN AL,AL,5.5
2/27/19,ESTIRADO GRUESO MAGNETO,KIESELST,Falta de Programa,1,47489,1,MKo735,102X102,CDN AL,AL,4.5
2/27/19,ENCINTADO NOMEX,NOMEX 1,Falta de Programa,1,93277,1,MKo735,102X102,CDN AL,AL,8.5
2/27/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,93277,1,MKo735,102X102,CDN AL,AL,8.5
2/27/19,ENCINTADO NOMEX,NOMEX 5,Falta de Programa,1,47956,1,MKo735,102X102,CDN AL,AL,8.5
2/27/19,ENCINTADO NOMEX,NOMEX 6,Falta de Programa,1,47956,1,MKo735,102X102,CDN AL,AL,8.5
2/27/19,ENCINTADO NOMEX,NOMEX 7,Falta de Programa,1,47956,1,MKo735,102X102,CDN AL,AL,8.5
2/27/19,ENCINTADO NOMEX,POURTIER,Falta de Programa,1,124335,1,MKn737,133X329,2CA,AL,3.5
2/28/19,ESTIRADO GRUESO MAGNETO,KIESELST,Falta de Programa,1,47489,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,Devanado y Empaque,DECCO,Falta de Programa,1,127232,1,MKr419,70X254,1/4 D,CU,2.5
2/28/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,ENCINTADO NOMEX,NOMEX 3,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,ENCINTADO NOMEX,NOMEX 5,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,ENCINTADO NOMEX,NOMEX 6,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,ENCINTADO NOMEX,NOMEX 7,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
2/28/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,1,MKr419,70X254,1/4 D,CU,8.5
3/1/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,31242,1,MKn734,124X330,2CA,AL,8.5
3/1/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,31242,2,MKn734,124X330,2CA,AL,8
3/1/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,31242,3,MKn734,124X330,2CA,AL,7.5
3/1/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,1,MKn734,124X330,2CA,AL,8.5
3/1/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,2,MKn734,124X330,2CA,AL,8
3/1/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,3,MKn734,124X330,2CA,AL,7.5
3/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,9734,1,MKc818,55X229,PTD/AI,CU,8.5
3/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,9734,2,MKc818,55X229,PTD/AI,CU,8
3/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,9734,1,MKc818,55X229,PTD/AI,CU,8.5
3/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Falta de Programa,1,9734,3,MKc818,55X229,PTD/AI,CU,7.5
3/1/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,31242,1,MKn734,124X330,2CA,AL,8.5
3/1/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,31242,2,MKn734,124X330,2CA,AL,8
3/1/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,31242,3,MKn734,124X330,2CA,AL,7.5
3/1/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,9734,1,MKc818,55X229,PTD/AI,CU,8.5
3/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,31242,1,MKn734,124X330,2CA,AL,8.5
3/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,31242,2,MKn734,124X330,2CA,AL,8
3/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,31242,3,MKn734,124X330,2CA,AL,7.5
3/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,31242,1,MKn734,124X330,2CA,AL,8.5
3/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,31242,2,MKn734,124X330,2CA,AL,8
3/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,31242,3,MKn734,124X330,2CA,AL,7.5
3/1/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,31242,1,MKn734,124X330,2CA,AL,8.5
3/1/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,31242,2,MKn734,124X330,2CA,AL,8
3/1/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,31242,3,MKn734,124X330,2CA,AL,7.5
3/1/19,ENCINTADO NOMEX,NOMEX 6,Falta de Programa,1,9734,1,MKc818,55X229,PTD/AI,CU,8.5
3/1/19,ENCINTADO NOMEX,NOMEX 6,Falta de Programa,1,9734,2,MKc818,55X229,PTD/AI,CU,8
3/1/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,9734,1,MKc818,55X229,PTD/AI,CU,8.5
3/1/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,9734,2,MKc818,55X229,PTD/AI,CU,8
3/1/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,9734,3,MKc818,55X229,PTD/AI,CU,7.5
3/6/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,123030,3,MKg937,10,FD AL,AL,7.5
3/7/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,69586,1,MKt347,4.5X8,PTD/AI,CU,3.5
3/8/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,93044,2,MKn729,102X258,2CA,AL,4
3/8/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,1,MKn734,124X330,2CA,AL,8.5
3/9/19,Devanado y Empaque,MR 2,Falta de Programa,1,88090,1,MKg433,144X288,CDN AL,AL,8.5
3/9/19,Devanado y Empaque,MR 2,Falta de Programa,1,88090,2,MKg433,144X288,CDN AL,AL,8
3/9/19,Devanado y Empaque,MR 2,Falta de Programa,1,88090,3,MKg433,144X288,CDN AL,AL,7.5
3/11/19,Devanado y Empaque,MR 2,Falta de Programa,1,8283,1,MKm645,118X453,SUAVE,CU,8.5
3/11/19,Devanado y Empaque,MR 2,Falta de Programa,1,8283,2,MKm645,118X453,SUAVE,CU,8
3/11/19,Devanado y Empaque,MR 2,Falta de Programa,1,8283,3,MKm645,118X453,SUAVE,CU,7.5
3/11/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,124335,2,MKs375,94X367,1CK,CU,8
3/11/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,124335,3,MKs375,94X367,1CK,CU,7.5
3/11/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,93044,1,MKm103,125X550,SUAVE,CU,8.5
3/11/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,93044,1,MKm103,125X550,SUAVE,CU,3.5
3/11/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,1,MKs375,94X367,1CK,CU,8.5
3/11/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,2,MKs375,94X367,1CK,CU,8
3/11/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,3,MKs375,94X367,1CK,CU,7.5
3/12/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,93044,1,MKt565,75X445,1/4 D,CU,8.5
3/15/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKn730,102X271,2CA,AL,8.5
3/15/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,3,MKn730,102X271,2CA,AL,7.5
3/16/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,1,MKm104,114X458,SUAVE,CU,8.5
3/16/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,2,MKm104,114X458,SUAVE,CU,8
3/16/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,156873,3,MKm104,114X458,SUAVE,CU,7.5
3/17/19,Devanado y Empaque,MR 1,Falta de Programa,1,124335,1,MKm104,114X458,SUAVE,CU,8.5
3/17/19,Devanado y Empaque,MR 1,Falta de Programa,1,124335,2,MKm104,114X458,SUAVE,CU,8
3/17/19,Devanado y Empaque,MR 2,Falta de Programa,1,124335,1,MKm104,114X458,SUAVE,CU,8.5
3/17/19,Devanado y Empaque,MR 2,Falta de Programa,1,124335,2,MKm104,114X458,SUAVE,CU,8
3/17/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Falta de Programa,1,124335,2,MKm104,114X458,SUAVE,CU,8
3/17/19,RECTANGULARES  (GPO 11),C. BWE,Falta de Programa,1,124335,2,MKm104,114X458,SUAVE,CU,8
3/17/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,124335,1,MKm104,114X458,SUAVE,CU,8.5
3/17/19,RECTANGULARES  (GPO 11),C.HOLTON,Falta de Programa,1,124335,2,MKm104,114X458,SUAVE,CU,8
3/17/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,1,MKm104,114X458,SUAVE,CU,8.5
3/17/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,2,MKm104,114X458,SUAVE,CU,8
3/22/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,1,MKr839,100X307,1/2D S,B  CU,8.5
3/22/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,2,MKr839,100X307,1/2D S,B  CU,8
3/22/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,3,MKr839,100X307,1/2D S,B  CU,7.5
3/22/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKr839,100X307,1/2D S,B  CU,8.5
3/22/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,2,MKr839,100X307,1/2D S,B  CU,8
3/22/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,3,MKr839,100X307,1/2D S,B  CU,7.5
3/23/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,60637,1,MKn044,112X279,1CAPI,CU,8.5
3/23/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,60637,2,MKn044,112X279,1CAPI,CU,8
3/23/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,60637,3,MKn044,112X279,1CAPI,CU,7.5
3/25/19,ENCINTADO NOMEX,NOMEX 5,Falta de Programa,1,123028,1,MKr760,114X456,SUAVE,CU,1.5
3/26/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,1,MKn437,70x175,PTD/AI,CU,8.5
3/26/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,2,MKn437,70x175,PTD/AI,CU,8
3/26/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,124335,3,MKn437,70x175,PTD/AI,CU,7.5
3/28/19,Devanado y Empaque,REDEX,Falta de Programa,1,9734,3,MKj176,95X340,1CK,CU,5
3/28/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,60637,1,MKj176,95X340,1CK,CU,8.5
3/29/19,ESTIRADO GRUESO MAGNETO,KIESELST,Falta de Programa,1,123030,1,MKl446,3.2X3.2,PTD/AI,CU,5.5
3/29/19,Devanado y Empaque,MR 1,Falta de Programa,1,42405,1,MKl446,3.2X3.2,PTD/AI,CU,4.5
3/29/19,ENCINTADO NOMEX,NOMEX 2,Falta de Programa,1,152852,1,MKl446,3.2X3.2,PTD/AI,CU,5.5
3/30/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,92718,2,MKn044,112X279,1CAPI,CU,8
3/30/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,92718,3,MKn044,112X279,1CAPI,CU,7.5
4/1/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,88090,1,MKI289,95X340,1CAPI,CU,8.5
4/1/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,88090,2,MKI289,95X340,1CAPI,CU,8
4/1/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,88090,3,MKI289,95X340,1CAPI,CU,7.5
4/1/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,88090,1,MKI289,95X340,1CAPI,CU,8.5
4/1/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,88090,2,MKI289,95X340,1CAPI,CU,8
4/1/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,88090,3,MKI289,95X340,1CAPI,CU,7.5
4/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,88090,1,MKI289,95X340,1CAPI,CU,8.5
4/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,88090,2,MKI289,95X340,1CAPI,CU,8
4/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,88090,3,MKI289,95X340,1CAPI,CU,7.5
4/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,88090,1,MKI289,95X340,1CAPI,CU,8.5
4/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,88090,2,MKI289,95X340,1CAPI,CU,8
4/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,88090,3,MKI289,95X340,1CAPI,CU,7.5
4/1/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,88090,1,MKI289,95X340,1CAPI,CU,8.5
4/1/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,88090,2,MKI289,95X340,1CAPI,CU,8
4/1/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,88090,3,MKI289,95X340,1CAPI,CU,7.5
4/1/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKI289,95X340,1CAPI,CU,8.5
4/2/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/2/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/2/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/2/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/2/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,RECTANGULARES  (GPO 11),FVIDRIO2,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/2/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,RECTANGULARES  (GPO 11),HORNO 3,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/2/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKn738,144X289,2CA,AL,8.5
4/2/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,2,MKn738,144X289,2CA,AL,8
4/2/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,3,MKn738,144X289,2CA,AL,7.5
4/4/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,1,MKn044,112X279,1CAPI,CU,8.5
4/4/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,3,MKn044,112X279,1CAPI,CU,7.5
4/4/19,Devanado y Empaque,REDEX,Falta de Programa,1,9734,2,MKr839,100X307,1/2D S,B  CU,5.5
4/4/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKn044,112X279,1CAPI,CU,8.5
4/4/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,2,MKn044,112X279,1CAPI,CU,8
4/4/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,3,MKn044,112X279,1CAPI,CU,7.5
4/6/19,Devanado y Empaque,MR 2,Falta de Programa,1,93277,1,MKp268,128X408,CDN,CU,8.5
4/6/19,Devanado y Empaque,MR 2,Falta de Programa,1,93277,2,MKp268,128X408,CDN,CU,8
4/6/19,Devanado y Empaque,MR 2,Falta de Programa,1,93277,3,MKp268,128X408,CDN,CU,7.5
4/6/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,88090,1,MKg384,162X324,CDN,CU,8.5
4/6/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,88090,2,MKg384,162X324,CDN,CU,8
4/6/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,88090,3,MKg384,162X324,CDN,CU,7.5
4/7/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,1,MKm103,125X550,SUAVE,CU,8.5
4/7/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,2,MKm103,125X550,SUAVE,CU,8
4/7/19,ENCINTADO NOMEX,RIDGWAY,Falta de Programa,1,31242,3,MKm103,125X550,SUAVE,CU,7.5
4/8/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,54858,1,MKs375,94X367,1CK,CU,8.5
4/8/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,54858,2,MKs375,94X367,1CK,CU,8
4/8/19,Devanado y Empaque,DECCO 2,Falta de Programa,1,54858,3,MKs375,94X367,1CK,CU,7.5
4/8/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,1,MKi029,8,CDN AL,AL,8.5
4/8/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,2,MKi029,8,CDN AL,AL,8
4/8/19,Devanado y Empaque,MR 2,Falta de Programa,1,31242,3,MKi029,8,CDN AL,AL,7.5
4/8/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,54858,1,MKs375,94X367,1CK,CU,8.5
4/8/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,54858,2,MKs375,94X367,1CK,CU,8
4/8/19,RECTANGULARES  (GPO 11),BLK RAS,Falta de Programa,1,54858,3,MKs375,94X367,1CK,CU,7.5
4/8/19,RECTANGULARES  (GPO 11),FVIDRIO1,Falta de Programa,1,54858,1,MKs375,94X367,1CK,CU,8.5
